Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-09-25,YESBANK,Yes Bank Limited,Sold,Bought,-3.44%,22.44
2026-09-25,AUBANK,Au Small Finance Bank Ltd,Sold,Bought,-5.02%,1000.10
2026-09-25,CONCOR,Container Corporation of India Limited,Bought,Bought,0.36%,466.30
2026-09-25,OIL,Oil India Limited,Bought,Bought,1.91%,479.00
2026-09-25,DLF,DLF Limited,Sold,Sold,-0.68%,670.40
2026-09-25,ABCAPITAL,Aditya Birla Capital Ltd.,Sold,Bought,-3.07%,390.10
2026-09-25,NAUKRI,Info Edge,Sold,Bought,-5.63%,1224.00
2026-09-25,BAJAJFINSV,Bajaj Finserv Limited,Sold,Bought,-4.56%,1762.30
2026-09-25,ASHOKLEY,Ashok Leyland Limited,Sold,Sold,-3.43%,157.30
2026-09-25,PRESTIGE,Prestige Estates Projects Limited,Sold,Sold,-1.01%,1475.00
2026-09-25,BSE,Bse Limited,Sold,Bought,-2.66%,3183.80
2026-09-25,TECHM,Tech Mahindra Limited,Sold,Sold,-0.9%,1543.00
2026-09-25,RBLBANK,RBL Bank,Sold,Bought,-3.56%,412.75
2026-09-25,NAM-INDIA,Nippon L I A M Ltd,Sold,Bought,-1.73%,1144.90
2026-09-25,ASTRAL,Astral Poly Technik Limited,Sold,Sold,-0.2%,1392.00
2026-09-25,ADANIENSOL,Adani Energy Solution Ltd,Sold,Sold,-2.86%,1340.50
2026-09-25,TMPV,Tata Motors Pass Veh Ltd,Sold,Bought,-1.83%,295.00
2026-09-25,SUNPHARMA,Sun Pharmaceuticals Industries Limited,Sold,Sold,-0.81%,1849.90
2026-09-25,TATAPOWER,Tata Power Company Limited,Sold,Bought,-1.5%,363.45
2026-09-25,KAYNES,Kaynes Technology Ind Ltd,Bought,Sold,1.49%,3509.50
2026-09-25,GAIL,GAIL,Bought,Bought,0.52%,173.85
2026-09-25,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Sold,Bought,-4.65%,10917.00
2026-09-25,BLUESTARCO,Blue Star Limited,Sold,Sold,-0.5%,1525.00
2026-09-25,IEX,Indian Energy Exc Ltd,Sold,Sold,-1.73%,111.20
2026-09-25,MCX,Multi Commodity Exchange of India Limited,Bought,Bought,1.59%,3427.70
2026-09-25,SAGILITY,Sagility India Limited,Sold,Bought,-2.15%,45.00
2026-09-25,ICICIBANK,ICICI Bank Limited,Sold,Bought,-0.41%,1334.50
2026-09-25,ANGELONE,Angel One Limited,Sold,Bought,-3.1%,290.70
2026-09-25,ZYDUSLIFE,Zydus Lifesciences Ltd,Bought,Bought,0.87%,1180.30
2026-09-25,FORCEMOT,Force Motors Limited,Sold,Bought,-1.21%,17142.00
2026-09-25,MARUTI,Maruti Suzuki India Limited,Sold,Sold,-1.96%,11990.00
2026-09-25,LT,Larsen & Toubro Limited,Sold,Sold,-1.82%,3858.40
2026-09-25,DRREDDY,Dr. Reddy's Laboratories Limited,Sold,Sold,-0.89%,1200.40
2026-09-25,NYKAA,Fsn E Commerce Ventures,Sold,Bought,-1.63%,335.30
2026-09-25,SHREECEM,Shree Cements Limited,Sold,Sold,-0.67%,22350.00
2026-09-25,RELIANCE,Reliance Industries Limited,Sold,Bought,-2.31%,1219.20
2026-09-25,JIOFIN,Jio Fin Services Ltd,Sold,Sold,-2.13%,227.20
2026-09-25,BHARATFORG,Bharat Forge Limited,Sold,Bought,-0.25%,1998.90
2026-09-25,HINDPETRO,Hindustan Petroleum Corporation Limited,Sold,Bought,-2.67%,350.40
2026-09-25,GODREJPROP,Godrej Properties Limited,Sold,Sold,-2.13%,1671.20
2026-09-25,BPCL,Bharat Petroleum Corporation Limited,Sold,Sold,-2.74%,307.10
2026-09-25,BAJFINANCE,Bajaj Finance Limited,Sold,Bought,-5.87%,982.00
2026-09-25,ABB,ABB India Limited,Bought,Sold,0.13%,7129.00
2026-09-25,SRF,SRF Limited,Sold,Sold,-0.64%,2533.80
