Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-09-21,TATAPOWER,Tata Power Company Limited,Bought,Sold,1.57%,374.80
2026-09-21,SIEMENS,Siemens Limited,Bought,Sold,4%,3913.90
2026-09-21,MANAPPURAM,Manappuram Finance Limited,Bought,Sold,0.98%,319.15
2026-09-21,JSWSTEEL,JSW Steel Limited,Bought,Sold,1.77%,1275.60
2026-09-21,ABCAPITAL,Aditya Birla Capital Ltd.,Bought,Sold,5.14%,410.05
2026-09-21,SAGILITY,Sagility India Limited,Bought,Bought,2.47%,45.66
2026-09-21,BAJFINANCE,Bajaj Finance Limited,Bought,Sold,2.49%,1040.30
2026-09-21,HINDUNILVR,Hindustan Unilever Limited,Sold,Sold,-0.53%,1932.00
2026-09-21,NTPC,NTPC Limited,Sold,Sold,-1.81%,323.65
2026-09-21,RBLBANK,RBL Bank,Bought,Bought,2.91%,415.90
2026-09-21,FORTIS,Fortis Healthcare Limited,Sold,Sold,-0.01%,886.00
2026-09-21,EICHERMOT,Eicher Motors Limited,Bought,Sold,0.3%,7516.00
2026-09-21,AUBANK,Au Small Finance Bank Ltd,Bought,Bought,1.86%,1058.60
2026-09-21,MARICO,Marico Limited,Sold,Bought,-1.6%,803.90
2026-09-21,LAURUSLABS,Laurus Labs Limited,Bought,Bought,0.3%,1954.00
2026-09-21,IDFCFIRSTB,Idfc First Bank Limited,Sold,Bought,-0.47%,85.92
2026-09-21,DABUR,Dabur India Limited,Bought,Sold,2.78%,395.25
2026-09-21,POLYCAB,Polycab India Limited,Bought,Sold,2.33%,8400.00
2026-09-21,GODREJCP,Godrej Consumer Products Limited,Bought,Sold,0.8%,880.00
2026-09-21,AUROPHARMA,Aurobindo Pharma Limited,Bought,Sold,2.6%,1734.00
2026-09-21,NBCC,National Buildings Construction Corporation Limited,Bought,Sold,0.33%,82.40
2026-09-21,BOSCHLTD,Bosch Limited,Sold,Bought,-1.54%,47000.00
2026-09-21,VOLTAS,Voltas Limited,Sold,Bought,-2.12%,1110.90
2026-09-21,INDUSINDBK,IndusInd Bank Limited,Bought,Bought,0.85%,966.30
2026-09-21,NHPC,NHPC Limited,Bought,Bought,2.33%,76.95
2026-09-21,BAJAJFINSV,Bajaj Finserv Limited,Sold,Sold,-0.36%,1852.50
2026-09-21,BANKBARODA,Bank of Baroda,Bought,Sold,1.14%,234.94
2026-09-21,BLUESTARCO,Blue Star Limited,Sold,Bought,-1.37%,1531.80
2026-09-21,NAM-INDIA,Nippon L I A M Ltd,Bought,Sold,3.22%,1155.00
2026-09-21,NAUKRI,Info Edge,Sold,Sold,-1.09%,1251.20
2026-09-21,BEL,Bharat Electronics Limited,Sold,Sold,-0.54%,393.30
2026-09-21,TMPV,Tata Motors Pass Veh Ltd,Sold,Bought,-3.4%,303.80
2026-09-21,KFINTECH,Kfin Technologies Limited,Bought,Sold,3.68%,930.00
